Time (seconds),Conductivity (mS/cm),Measured distance (cm),Flowrate (mL/min),Permeate mass (g),Stage number
3267.4172689914703,2.603121119619206,19.57346200942993,496.2890625,999.5,1
3268.428824186325,2.403038984892383,19.56937313079834,496.2890625,999.8,1
3269.4188692569733,-5.0,19.557106494903564,486.62109375,1000.1,1
3270.4119939804077,2.2363038726200326,19.57346200942993,496.2890625,1000.2,1
3271.419440507889,2.3363449399834435,19.59390640258789,483.3984375,1000.6,1
3272.414473772049,2.6364681420736744,19.606173038482666,486.62109375,1001.1,1
3273.422117948532,2.3029979175289723,19.565284252166748,486.62109375,1001.7,1
3274.4148046970367,2.169609827711093,19.577550888061523,467.28515625,1001.7,1
3275.42436170578,2.3363449399834435,19.630706310272217,431.8359375,1001.8,1
3276.4171781539917,2.3029979175289723,19.536662101745605,447.94921875,1002.0,1
3277.4312810897827,2.6364681420736744,19.97826099395752,486.62109375,1002.5,1
3278.4239342212677,2.2363038726200326,19.585728645324707,480.17578125,1002.4,1
3279.431967973709,2.6364681420736744,19.97826099395752,473.73046875,1002.6,1
3280.4236993789673,2.2363038726200326,18.232309818267822,454.39453125,1003.0,1
3281.4190571308136,2.369691962437914,19.577550888061523,489.84375,1003.1,1
3282.426079750061,2.202956850165563,19.597995281219482,489.84375,1003.3,1
3283.420778274536,2.4363860073468544,19.540750980377197,483.3984375,1003.7,1
3284.43065905571,2.369691962437914,19.56937313079834,544.6289062499999,1003.8,1
3285.4260363578796,2.202956850165563,19.495773315429688,489.84375,1004.1,1
3286.431426525116,2.369691962437914,20.010972023010254,483.3984375,1004.8,1
3287.423676252365,2.369691962437914,19.56937313079834,489.84375,1004.7,1
3288.4349026679993,2.7698562318915565,19.536662101745605,493.06640625,1004.9,1
3289.4257864952087,2.169609827711093,19.585728645324707,480.17578125,1005.4,1
3290.4336240291595,2.503080052255795,20.02732753753662,486.62109375,1005.5,1
3291.4285485744476,2.403038984892383,19.577550888061523,486.62109375,1005.6,1
3292.4366533756256,5.270882915976822,19.97826099395752,489.84375,1006.0,1
3293.4297137260437,2.3363449399834435,19.561195373535156,489.84375,1006.3,1
3294.424216747284,2.3363449399834435,19.57346200942993,493.06640625,1006.6,1
3295.4337334632874,2.4363860073468544,19.974172115325928,489.84375,1006.7,1
3296.4252359867096,2.269650895074504,19.585728645324707,496.2890625,1006.8,1
3297.428905248642,2.369691962437914,19.577550888061523,493.06640625,1007.2,1
3298.422932624817,2.369691962437914,19.557106494903564,489.84375,1007.4,1
3299.4304049015045,2.1362628052566217,19.540750980377197,493.06640625,1007.5,1
3300.4244995117188,1.2358931989859272,19.532573223114014,435.05859375,1007.6,1
3301.439931154251,2.269650895074504,18.449020385742188,460.83984375,1008.2,1
3302.4316551685333,2.3363449399834435,19.585728645324707,480.17578125,1008.2,1
3303.4238674640656,2.3363449399834435,19.57346200942993,473.73046875,1008.4,1
3304.4331669807434,2.369691962437914,19.561195373535156,470.5078125,1008.5,1
3305.427309513092,1.8361396031663908,19.581639766693115,483.3984375,1008.7,1
3306.4288988113403,0.0020533681705297013,19.528484344482422,486.62109375,1009.1,1
3307.422977924347,2.369691962437914,19.95372772216797,496.2890625,1009.3,1
3308.431182384491,2.369691962437914,19.553017616271973,499.51171875,1009.5,1
3309.424183368683,2.0362217378932117,19.581639766693115,489.84375,1010.0,1
3310.4333810806274,1.202546176531457,19.557106494903564,493.06640625,1010.2,1
3311.42581987381,2.5697740971647347,20.00279426574707,496.2890625,1010.5,1
3312.4396810531616,2.9699383666183765,19.56937313079834,502.734375,1010.6,1
3313.433236837387,2.3363449399834435,19.581639766693115,476.953125,1011.0,1
3314.4437839984894,2.369691962437914,19.56937313079834,489.84375,1011.2,1
3315.4354276657104,2.1029157828021523,19.974172115325928,496.2890625,1011.5,1
3316.441257238388,2.469733029801324,19.57346200942993,496.2890625,1011.6,1
3317.436318397522,2.469733029801324,20.015060901641846,496.2890625,1011.6,1
3318.432989835739,2.6698151645281456,19.553017616271973,0.0,1011.7,1
3319.435744047165,2.069568760347681,19.561195373535156,486.62109375,1012.3,1
3320.4318640232086,2.469733029801324,19.565284252166748,486.62109375,1012.4,1
3321.435746908188,2.1029157828021523,19.54892873764038,493.06640625,1012.5,1
3322.4296510219574,2.3363449399834435,19.59390640258789,502.734375,1012.8,1
3323.4376368522644,2.8698972992549674,19.57346200942993,499.51171875,1012.9,1
3324.430159330368,2.369691962437914,19.98234987258911,496.2890625,1013.0,1
3325.4393227100372,2.369691962437914,20.02732753753662,496.2890625,1013.8,1
3326.432000875473,2.3363449399834435,19.561195373535156,489.84375,1013.8,1
3327.4404888153076,2.369691962437914,19.553017616271973,496.2890625,1013.9,1
3328.433162212372,2.369691962437914,19.986438751220703,0.0,1014.4,1
3329.4417119026184,2.369691962437914,19.974172115325928,493.06640625,1014.5,1
3330.4355568885803,2.8698972992549674,19.949638843536377,493.06640625,1014.5,1
3331.4352447986603,2.369691962437914,19.536662101745605,493.06640625,1014.6,1
3332.4432497024536,1.335934266349338,19.56937313079834,486.62109375,1015.3,1
3333.4361810684204,0.568952749896523,19.56937313079834,483.3984375,1015.2,1
3334.439662694931,2.169609827711093,19.557106494903564,493.06640625,1015.3,1
3335.432550907135,2.469733029801324,20.039594173431396,496.2890625,1015.8,1
3336.441410303116,2.8698972992549674,19.553017616271973,493.06640625,1016.0,1
3337.434646129608,2.4363860073468544,20.04777193069458,483.3984375,1016.4,1
3338.4421894550323,2.3363449399834435,19.986438751220703,493.06640625,1016.6,1
3339.4360399246216,2.369691962437914,19.57346200942993,486.62109375,1016.7,1
3340.4448339939117,2.369691962437914,19.557106494903564,489.84375,1016.8,1
3341.4403529167175,2.369691962437914,19.929194450378418,489.84375,1017.4,1
3342.4504854679108,2.403038984892383,20.039594173431396,505.95703125,1017.6,1
3343.445186138153,2.1029157828021523,20.010972023010254,493.06640625,1018.0,1
3344.4409563541412,2.3363449399834435,20.019149780273438,496.2890625,1018.0,1
